fraud_flag,payment_id,hashed_ip,device,version,adjusted_pmt_created_at,merchant_name,hashed_consumer_id,adjusted_acc_created_at,amount,hashed_buyer_email,hashed_consumer_email,hashed_buyer_phone,hashed_consumer_phone,consumer_phone_age,merchant_account_age,ltv,hashed_zip,consumer_gender,consumer_age
,1228,ip_795,Android,9,2021-05-07 21:01:47.731000,Red Shop,consumer_2681,2021-05-07 20:52:01.436000,6999,email_00000000003621@keb.biglobe.ne.jp,email_00000000003621@keb.biglobe.ne.jp,818000001292,818000001292,123,0,0,1064943,Female,30
,1229,ip_795,Android,9,2021-05-07 23:24:50.546000,Red Shop,consumer_2681,2021-05-07 20:52:01.436000,520,email_00000000003621@keb.biglobe.ne.jp,email_00000000003621@keb.biglobe.ne.jp,818000001292,818000001292,136,0,0,1064943,Female,18
,1230,ip_796,iPhone OS,13,2021-05-03 17:44:53.620000,Red Shop,consumer_4297,2021-05-03 17:45:03.832000,2500,email_0000000008007@gmail.com,email_0000000008007@gmail.com,818000001266,818000001266,125,181,11500,2888155,Female,16
,1231,ip_797,iPhone OS,13,2021-04-28 00:38:54.697000,Red Shop,consumer_3631,2021-04-28 00:39:05.129000,2000,email_003741@ezweb.ne.jp,email_003741@ezweb.ne.jp,819000005280,819000005280,58,874,3300,5058305,,43
,1232,ip_797,iPhone OS,13,2021-04-28 00:55:42.022000,Red Shop,consumer_3631,2021-04-28 00:39:05.129000,1000,email_003741@ezweb.ne.jp,email_003741@ezweb.ne.jp,819000005280,819000005280,32,874,3300,5058305,Male,52
,1233,ip_797,iPhone OS,13,2021-04-28 01:19:30.649000,Red Shop,consumer_3631,2021-04-28 00:39:05.129000,3080,email_003741@ezweb.ne.jp,email_003741@ezweb.ne.jp,819000005280,819000005280,197,874,3300,5058305,,26
,1234,ip_797,iPhone OS,13,2021-04-28 01:01:55.401000,Red Shop,consumer_3631,2021-04-28 00:39:05.129000,5035,email_003741@ezweb.ne.jp,email_003741@ezweb.ne.jp,819000005280,819000005280,59,874,3300,5058305,Male,45
,1235,ip_797,iPhone OS,13,2021-04-28 01:12:30.821000,Red Shop,consumer_3631,2021-04-28 00:39:05.129000,3080,email_003741@ezweb.ne.jp,email_003741@ezweb.ne.jp,819000005280,819000005280,195,874,3300,5058305,Female,41
,1236,ip_798,iPhone OS,13,2021-05-01 18:36:51.040000,Red Shop,consumer_6981,2021-05-01 18:37:04.762000,2400,email_0000000000000001384@ezweb.ne.jp,email_0000000000000001384@ezweb.ne.jp,819000005781,819000005781,198,1594,1511,5278916,Female,39
,1237,ip_799,iPhone OS,13,2021-05-05 21:45:28.675000,Red Shop,consumer_6400,2021-05-05 21:45:46.513000,10735,email_0008302@yahoo.co.jp,email_0008302@yahoo.co.jp,819000007413,819000007413,159,602,16000,8536368,,44
,1238,ip_800,iPhone OS,13,2021-05-05 11:11:06.102000,Blue Shop,consumer_5798,2021-05-05 11:11:17.303000,23400,email_00003870@ezweb.ne.jp,email_00003870@ezweb.ne.jp,818000003640,818000003640,4,0,0,9868116,Female,20
,1239,ip_801,iPhone OS,13,2021-05-07 13:05:26.147000,Red Shop,consumer_696,2021-02-12 23:57:27.022000,11800,email_0000005022@yahoo.co.jp,email_0000005022@yahoo.co.jp,818000004070,818000004070,129,83,3600,4948114,Male,39
,1240,ip_801,iPhone OS,13,2021-05-07 14:05:31.627000,Red Shop,consumer_696,2021-02-12 23:57:27.022000,1880,email_0000005022@yahoo.co.jp,email_0000005022@yahoo.co.jp,818000004070,818000004070,129,83,3600,4948114,Female,28
,1241,ip_802,iPhone OS,13,2021-04-26 19:48:35.962000,Blue Shop,consumer_1956,2021-04-26 19:48:47.270000,2100,email_0000000007779@gmail.com,email_0000000007779@gmail.com,819000005028,819000005028,130,0,0,1024829,Male,46
,1242,ip_803,iPhone OS,13,2021-04-28 03:15:18.474000,Red Shop,consumer_1304,2021-04-15 22:48:36.460000,850,email_00000005299@gmail.com,email_00000005299@gmail.com,819000007934,819000007934,32,1299,400,6229964,,25
,1243,ip_804,iPhone OS,13,2021-05-01 21:36:49.664000,Blue Shop,consumer_6856,2021-05-01 21:37:03.121000,4860,email_0000784@ezweb.ne.jp,email_0000784@ezweb.ne.jp,817000000782,817000000782,10,0,0,6288104,Female,53
,1244,ip_805,iPhone OS,13,2021-05-06 20:56:13.182000,Blue Shop,consumer_7142,2021-05-06 20:56:24.659000,11000,email_0000000005159@ezweb.ne.jp,email_0000000005159@ezweb.ne.jp,818000003761,818000003761,116,0,0,1212984,Female,43
,1245,ip_806,iPhone OS,13,2021-04-30 08:37:47.061000,Red Shop,consumer_5668,2021-04-30 08:38:01.938000,8500,email_0002534@docomo.ne.jp,email_0002534@docomo.ne.jp,818000001052,818000001052,107,1791,1900,1212995,Female,39
,1246,ip_807,iPhone OS,13,2021-04-27 21:33:47.777000,Blue Shop,consumer_3552,2021-04-27 21:33:57.062000,3745,email_000000000000002167@icloud.com,email_000000000000002167@icloud.com,817000000770,817000000770,148,0,0,6228393,,18
,1247,ip_808,iPhone OS,13,2021-05-01 08:42:59.892000,Blue Shop,consumer_6609,2021-05-01 08:43:09.032000,29800,email_000000000000000000000000437@yahoo.co.jp,email_000000000000000000000000437@yahoo.co.jp,818000003489,818000003489,173,0,0,3151294,Male,50
,1248,ip_809,iPhone OS,13,2021-05-05 01:44:03.696000,Blue Shop,consumer_4419,2021-05-03 19:44:53.805000,8400,email_0000986@ezweb.ne.jp,email_0000986@ezweb.ne.jp,819000005862,819000005862,192,0,0,3968116,Female,49
,1249,ip_809,iPhone OS,13,2021-05-05 01:51:18.793000,Blue Shop,consumer_4419,2021-05-03 19:44:53.805000,8400,email_0000986@ezweb.ne.jp,email_0000986@ezweb.ne.jp,819000005862,819000005862,54,0,0,3968116,Female,60
,1250,ip_810,iPhone OS,13,2021-05-02 20:52:14.296000,Blue Shop,consumer_3434,2021-05-02 20:52:40.153000,14080,email_000003921@icloud.com,email_000003921@icloud.com,818000004641,818000004641,163,0,0,4448093,,53
,1251,ip_811,iPhone OS,13,2021-05-03 20:40:13.361000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,101,128,1040,6239305,Male,24
,1252,ip_811,iPhone OS,13,2021-05-03 20:44:31.676000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,179,128,1040,6239305,Female,54
,1253,ip_811,iPhone OS,13,2021-05-03 22:26:59.123000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,139,128,1040,6239305,Male,47
,1254,ip_811,iPhone OS,13,2021-05-03 20:52:47.774000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,107,128,1040,6239305,Female,62
,1255,ip_811,iPhone OS,13,2021-05-03 20:42:48.865000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,163,128,1040,6239305,Female,19
,1256,ip_811,iPhone OS,13,2021-05-03 20:39:24.653000,Red Shop,consumer_1917,2021-04-16 21:45:48.208000,7280,email_0000006881@gmail.com,email_0000006881@gmail.com,818000004006,818000004006,73,128,1040,6239305,Male,59
,1257,ip_812,iPhone OS,11,2021-04-28 19:37:01.259000,Blue Shop,consumer_1144,2021-03-30 16:11:54.087000,3850,email_0000000001916@ezweb.ne.jp,email_0000000001916@ezweb.ne.jp,819000007472,819000007472,94,0,0,5508093,Female,63
,1258,ip_813,Windows NT,10,2021-04-27 18:56:33.501000,Blue Shop,consumer_3452,2021-04-27 18:56:48.719000,2050,email_00000000001690@gmail.com,email_00000000001690@gmail.com,819000006744,819000006744,6,0,0,2738955,Male,17
,1259,ip_814,iPhone OS,13,2021-05-05 22:55:31.919000,Blue Shop,consumer_6501,2021-05-05 22:56:03.504000,7610,email_00000000000003244@ezweb.ne.jp,email_00000000000003244@ezweb.ne.jp,819000006978,819000006978,23,0,0,5038946,Female,33
,1260,ip_815,Android,6,2021-05-02 20:25:54.114000,Red Shop,consumer_1166,2021-03-26 11:20:09.597000,14250,email_0000006959@yahoo.co.jp,email_0000006959@yahoo.co.jp,818000003196,818000003196,179,0,0,3158147,,29
,1261,ip_815,Android,6,2021-05-06 04:35:16.730000,Blue Shop,consumer_1166,2021-03-26 11:20:09.597000,6967,email_0000006959@yahoo.co.jp,email_0000006959@yahoo.co.jp,818000003196,818000003196,96,0,0,3158147,Female,27
,1262,ip_816,iPhone OS,13,2021-04-28 03:16:49.502000,Blue Shop,consumer_3817,2021-04-28 03:17:06.021000,29580,email_000002551@gmail.com,email_000002551@gmail.com,819000006115,819000006115,2,0,0,5618934,Female,31
,1263,ip_816,iPhone OS,13,2021-04-28 03:17:12.242000,Blue Shop,consumer_3817,2021-04-28 03:17:06.021000,29580,email_000002551@gmail.com,email_000002551@gmail.com,819000006115,819000006115,163,0,0,5618934,Male,53
,1264,ip_817,iPhone OS,13,2021-04-28 14:22:00.850000,Blue Shop,consumer_4027,2021-04-28 14:17:34.617000,16980,email_00000000007987@ezweb.ne.jp,email_00000000007987@ezweb.ne.jp,818000003678,818000003678,134,0,0,1047893,Male,57
,1265,ip_817,iPhone OS,13,2021-04-28 14:18:19.578000,Blue Shop,consumer_4027,2021-04-28 14:17:34.617000,16980,email_00000000007987@ezweb.ne.jp,email_00000000007987@ezweb.ne.jp,818000003678,818000003678,194,0,0,1047893,Male,34
,1266,ip_817,iPhone OS,13,2021-04-28 14:17:23.153000,Blue Shop,consumer_4027,2021-04-28 14:17:34.617000,16980,email_00000000007987@ezweb.ne.jp,email_00000000007987@ezweb.ne.jp,818000003678,818000003678,81,0,0,1047893,Female,19
,1267,ip_817,iPhone OS,13,2021-04-28 14:17:55.259000,Blue Shop,consumer_4027,2021-04-28 14:17:34.617000,16980,email_00000000007987@ezweb.ne.jp,email_00000000007987@ezweb.ne.jp,818000003678,818000003678,108,0,0,1047893,Female,40
,1268,ip_818,Android,7,2021-05-04 10:17:51.030000,Red Shop,consumer_2095,2021-04-22 22:26:38.882000,59800,email_000000008218@gmail.com,email_0000000000007916@gmail.com,818000004679,818000004679,5,0,0,6538928,Male,42
,1269,ip_818,Android,7,2021-05-04 10:08:15.990000,Red Shop,consumer_2095,2021-04-22 22:26:38.882000,19800,email_000000008218@gmail.com,email_0000000000007916@gmail.com,818000004679,818000004679,123,0,0,6538928,Female,31
,1270,ip_819,iPhone OS,13,2021-05-03 22:14:58.068000,Blue Shop,consumer_4527,2021-05-03 22:15:13.627000,9200,email_0000000000858@icloud.com,email_0000000000858@icloud.com,818000003864,818000003864,33,0,0,5108106,,40
,1271,ip_820,Android,9,2021-05-06 21:39:02.792000,Blue Shop,consumer_7232,2021-05-06 21:39:30.230000,6000,email_0000000007009@gmail.com,email_0000000007009@gmail.com,819000006348,819000006348,151,0,0,6218096,Male,70
,1272,ip_821,iPhone OS,13,2021-05-01 12:59:20.804000,Red Shop,consumer_6634,2021-05-01 12:59:28.250000,19000,email_000000000000006666@icloud.com,email_000000000000006666@icloud.com,819000006053,819000006053,147,0,0,1064921,Female,28
,1273,ip_822,iPhone OS,13,2021-04-27 02:25:59.333000,Red Shop,consumer_1127,2021-03-29 20:03:31.918000,2980,email_0000000000000002895@gmail.com,email_0000000000000002895@gmail.com,819000007029,819000007029,191,2527,600,1247814,Male,57
,1274,ip_823,iPhone OS,13,2021-04-30 09:14:13.690000,Red Shop,consumer_5477,2021-04-29 23:37:55.098000,8900,email_0000006812@au.com,email_0000006812@au.com,818000003718,818000003718,22,0,0,1144823,Female,36
,1275,ip_824,Android,9,2021-05-08 16:10:33.314000,Red Shop,consumer_2794,2021-05-08 09:55:13.929000,4940,email_000000002156@gmail.com,email_0000008277@gmail.com,817000000721,817000000721,11,0,0,5958136,,17
,1276,ip_825,iPhone OS,13,2021-04-28 22:28:23.508000,Blue Shop,consumer_4572,2021-04-28 22:28:33.644000,6210,email_00001974@gmail.com,email_00001974@gmail.com,818000002822,818000002822,186,0,0,5458148,Male,68
,1277,ip_826,iPhone OS,13,2021-05-07 15:23:27.428000,Red Shop,consumer_821,2021-03-09 01:17:34.367000,40000,email_000000000000000000000000002409@ezweb.ne.jp,email_000000000000000000000000002409@ezweb.ne.jp,818000003385,818000003385,20,0,0,6288097,,29
,1278,ip_826,iPhone OS,13,2021-05-07 15:27:40.870000,Red Shop,consumer_821,2021-03-09 01:17:34.367000,10000,email_000000000000000000000000002409@ezweb.ne.jp,email_000000000000000000000000002409@ezweb.ne.jp,818000003385,818000003385,11,0,0,6288097,Female,56
,1279,ip_827,iPhone OS,13,2021-04-30 11:42:19.826000,Red Shop,consumer_521,2021-01-02 07:58:28.137000,270,email_000000000006600@ezweb.ne.jp,email_000000000006600@ezweb.ne.jp,819000006001,819000006001,38,1315,10779,4968893,Male,70
,1280,ip_828,iPhone OS,13,2021-04-30 19:36:17.005000,Red Shop,consumer_5261,2021-04-29 22:12:41.006000,2600,email_00000000000000000006268@docomo.ne.jp,email_00000000000000000006268@docomo.ne.jp,818000001827,818000001827,34,20,2800,1168889,Female,21
,1281,ip_829,iPhone OS,13,2021-05-05 21:48:35.665000,Blue Shop,consumer_6413,2021-05-05 21:48:49.441000,11300,email_0000001741@ezweb.ne.jp,email_0000001741@ezweb.ne.jp,818000003157,818000003157,81,0,0,5588960,Female,39
,1282,ip_830,iPhone OS,13,2021-04-26 18:54:44.344000,Red Shop,consumer_321,2019-07-03 04:02:50.116000,33500,email_000000007296@ezweb.ne.jp,email_000007971@icloud.com,819000005393,817000000544,43,756,45000,6298193,Female,47
,1283,ip_830,iPhone OS,13,2021-04-27 18:32:56.244000,Red Shop,consumer_321,2019-07-03 04:02:50.116000,17500,email_000000007296@ezweb.ne.jp,email_000007971@icloud.com,819000005393,817000000544,16,757,45000,6298193,Female,45
,1284,ip_830,iPhone OS,13,2021-04-27 18:51:24.075000,Red Shop,consumer_1967,2021-04-22 12:24:58.371000,17500,email_000000007296@ezweb.ne.jp,email_0000004457@docomo.ne.jp,819000005393,817000000670,118,757,45000,6298193,Female,16
,1285,ip_830,iPhone OS,13,2021-04-27 18:32:13.294000,Red Shop,consumer_324,2019-07-03 16:05:50.988000,17500,email_000000007296@ezweb.ne.jp,email_000000007296@ezweb.ne.jp,819000005393,819000005393,198,757,45000,6298193,Female,29
,1286,ip_831,iPhone OS,13,2021-05-07 11:39:13.418000,Red Shop,consumer_2459,2021-05-07 11:39:22.241000,31000,email_0000007443@gmail.com,email_0000007443@gmail.com,818000002241,818000002241,125,1459,2499,1093811,Female,37
,1287,ip_832,iPhone OS,13,2021-04-27 20:30:32.675000,Red Shop,consumer_1889,2021-04-16 18:35:27.948000,5700,email_00000005037@icloud.com,email_00000005037@icloud.com,818000004553,818000004553,189,817,11400,1149809,Female,26
,1288,ip_833,Android,9,2021-05-01 22:48:35.568000,Blue Shop,consumer_526,2020-12-29 11:02:56.243000,34720,email_000000000007505@ymobile.ne.jp,email_000000000007505@ymobile.ne.jp,819000007975,819000007975,123,0,0,6238609,Female,40
,1289,ip_833,Android,9,2021-05-01 22:47:10.303000,Blue Shop,consumer_526,2020-12-29 11:02:56.243000,34720,email_000000000007505@ymobile.ne.jp,email_000000000007505@ymobile.ne.jp,819000007975,819000007975,18,0,0,6238609,Male,49
,1290,ip_834,iPhone OS,13,2021-05-02 23:51:18.434000,Red Shop,consumer_3722,2021-05-02 23:51:27.995000,12350,email_000000006730@gmail.com,email_000000006730@gmail.com,818000002601,818000002601,75,734,1800,9576335,,36
,1291,ip_835,iPhone OS,13,2021-04-26 02:53:29.621000,Red Shop,consumer_1134,2021-03-30 05:28:17.179000,2500,email_0000000001350@gmail.com,email_0000000001350@gmail.com,818000003607,818000003607,173,434,6900,1034919,,37
,1292,ip_836,iPhone OS,13,2021-05-06 19:01:57.412000,Blue Shop,consumer_6696,2021-05-06 15:21:50.908000,24840,email_0000002274@gmail.com,email_0000002274@gmail.com,818000003120,818000003120,14,0,0,5618096,,22
,1293,ip_836,iPhone OS,13,2021-05-06 18:26:27.201000,Blue Shop,consumer_6696,2021-05-06 15:21:50.908000,23760,email_0000002273@gmail.com,email_0000002274@gmail.com,818000003120,818000003120,109,0,0,5618096,Male,60
,1294,ip_836,iPhone OS,13,2021-05-06 18:49:02.732000,Blue Shop,consumer_6696,2021-05-06 15:21:50.908000,34020,email_0000002274@gmail.com,email_0000002274@gmail.com,818000003120,818000003120,28,0,0,5618096,Male,51
,1295,ip_836,iPhone OS,13,2021-05-06 18:31:32.264000,Blue Shop,consumer_6696,2021-05-06 15:21:50.908000,23760,email_0000002274@gmail.com,email_0000002274@gmail.com,818000003120,818000003120,66,0,0,5618096,,17
,1296,ip_836,iPhone OS,13,2021-05-06 18:39:22.815000,Blue Shop,consumer_6696,2021-05-06 15:21:50.908000,23760,email_0000002274@gmail.com,email_0000002274@gmail.com,818000003120,818000003120,44,0,0,5618096,Male,31
,1297,ip_837,iPhone OS,13,2021-05-08 22:49:08.128000,Red Shop,consumer_5027,2021-05-04 18:02:49.800000,17000,email_000000000000117@au.com,email_000000000000117@au.com,818000003327,818000003327,58,0,0,1066813,,32
,1298,ip_837,iPhone OS,13,2021-05-08 22:48:01.796000,Red Shop,consumer_5027,2021-05-04 18:02:49.800000,17000,email_000000000000117@au.com,email_000000000000117@au.com,818000003327,818000003327,116,0,0,1066813,,50
,1299,ip_837,iPhone OS,13,2021-05-08 23:12:47.928000,Red Shop,consumer_5027,2021-05-04 18:02:49.800000,17000,email_000000000000117@au.com,email_000000000000117@au.com,818000003327,818000003327,99,0,0,1066813,,49
,1300,ip_838,Android,9,2021-04-26 00:14:00.542000,Red Shop,consumer_1546,2021-04-26 00:14:11.924000,35000,email_000000000003347@yahoo.co.jp,email_000000000003347@yahoo.co.jp,819000006097,819000006097,149,0,0,5718124,Female,32
,1301,ip_839,iPhone OS,13,2021-04-26 02:47:56.357000,Blue Shop,consumer_1633,2021-04-26 02:48:08.616000,1000,email_0000003635@softbank.ne.jp,email_0000003635@softbank.ne.jp,819000008128,819000008128,163,0,0,2738209,Male,24
,1302,ip_840,iPhone OS,13,2021-04-26 21:06:59.624000,Red Shop,consumer_2323,2021-04-26 21:07:09.564000,1200,email_00000000005900@icloud.com,email_00000000005900@icloud.com,818000001851,818000001851,36,0,0,4518115,Female,51
,1303,ip_841,iPhone OS,13,2021-05-07 01:29:44.971000,Blue Shop,consumer_2367,2021-05-07 01:30:07.137000,2200,email_0000000000679@icloud.com,email_0000000000679@icloud.com,818000003119,818000003119,126,0,0,5749024,Male,53
,1304,ip_842,iPhone OS,13,2021-05-05 21:59:51.435000,Red Shop,consumer_6431,2021-05-05 21:57:42.943000,360,email_00000002047@icloud.com,email_00000002047@icloud.com,818000002037,818000002037,163,464,1050,5588945,Male,41
,1305,ip_842,iPhone OS,13,2021-05-05 21:58:22.317000,Red Shop,consumer_6431,2021-05-05 21:57:42.943000,360,email_00000002047@icloud.com,email_00000002047@icloud.com,818000002037,818000002037,174,464,1050,5588945,,43
,1306,ip_842,iPhone OS,13,2021-05-05 21:57:16.746000,Red Shop,consumer_6431,2021-05-05 21:57:42.943000,360,email_00000002047@icloud.com,email_00000002047@icloud.com,818000002037,818000002037,12,464,1050,5588945,Female,25
,1307,ip_843,iPhone OS,13,2021-05-08 14:44:54.928000,Red Shop,consumer_403,2020-01-28 12:28:51.457000,930,email_0005288@docomo.ne.jp,email_0005288@docomo.ne.jp,819000005694,819000005694,196,1374,11500,4998113,Female,50
,1308,ip_844,Android,9,2021-05-06 22:10:29.496000,Blue Shop,consumer_7283,2021-05-06 22:10:44.822000,5050,email_000000003536@docomo.ne.jp,email_000000003536@docomo.ne.jp,814200000097,819000005482,175,0,0,4598113,Female,35
,1309,ip_845,Android,10,2021-04-26 04:58:43.732000,Red Shop,consumer_265,2019-05-20 23:35:14.683000,71070,email_007095@gmail.com,email_00001238@ezweb.ne.jp,818000003885,818000003885,152,397,20800,4648144,Male,60
,1310,ip_846,iPhone OS,13,2021-05-01 19:56:34.528000,Red Shop,consumer_6924,2021-05-01 19:56:42.933000,3750,email_000001077@gmail.com,email_000001077@gmail.com,817000000346,817000000346,136,181,12000,6738124,,28
,1311,ip_847,iPhone OS,11,2021-05-06 11:50:29.074000,Blue Shop,consumer_6749,2021-05-06 11:50:47.587000,5050,email_0000000000003931@docomo.ne.jp,email_0000000000003931@docomo.ne.jp,819000005155,819000005155,74,0,0,1146919,Female,70
,1312,ip_848,iPhone OS,13,2021-04-30 02:29:02.600000,Red Shop,consumer_1308,2021-04-05 03:18:33.621000,950,email_000000000007532@ezweb.ne.jp,email_000000000007532@ezweb.ne.jp,818000003779,818000003779,98,34,1250,4478105,Female,68
,1313,ip_849,Android,8,2021-04-26 00:10:54.930000,Blue Shop,consumer_1591,2021-04-26 00:11:16.660000,4142,email_00000003632@ezweb.ne.jp,email_00000003632@ezweb.ne.jp,818000002905,818000002905,65,0,0,6980213,Male,70
,1314,ip_850,Android,7,2021-05-07 15:10:56.992000,Red Shop,consumer_2431,2021-05-07 14:37:23.479000,3980,email_00007608@gmail.com,email_00007608@gmail.com,817000000540,817000000540,34,0,0,8846225,Female,31
,1315,ip_850,Android,7,2021-05-07 14:59:54.159000,Red Shop,consumer_2431,2021-05-07 14:37:23.479000,4900,email_00007608@gmail.com,email_00007608@gmail.com,817000000540,817000000540,127,0,0,8846225,Female,45
,1316,ip_850,Android,7,2021-05-07 14:36:47.665000,Red Shop,consumer_2431,2021-05-07 14:37:23.479000,9900,email_00007608@gmail.com,email_00007608@gmail.com,817000000540,817000000540,141,0,0,8846225,Male,23
